timestamp,action,name,type,receiversSig,receiverSignature,logtekSignature,sensors,fishingDate,weight,productRFID,ownershipTimestamp,transmitterSig,temperature,humidity,ammoniaConcentration,dissolvedOxygen,scannedProductRFIDs,certification,participant,
1678130018,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000011/7,1678130020,,,,,,,,,
1678130019,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000012/7,1678130022,,,,,,,,,
1678130020,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000013/7,1678130024,,,,,,,,,
1678130021,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000014/7,1678130026,,,,,,,,,
1678130022,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000015/7,1678130028,,,,,,,,,
1678130023,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000016/7,1678130030,,,,,,,,,
1678130024,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000017/7,1678130016,,,,,,,,,
1678130025,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000018/7,1678130018,,,,,,,,,
1678130026,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000019/7,1678130020,,,,,,,,,
1678130027,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000020/7,1678130022,,,,,,,,,
1678130028,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000021/7,1678130024,,,,,,,,,
1678130029,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000022/7,1678130026,,,,,,,,,
1678130030,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000023/7,1678130028,,,,,,,,,
1678130031,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000024/7,1678130030,,,,,,,,,
1678130032,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000025/7,1678130016,,,,,,,,,
1678130033,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000026/7,1678130018,,,,,,,,,
1678130034,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000027/7,1678130020,,,,,,,,,
1678130035,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000028/7,1678130022,,,,,,,,,
1678130036,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000029/7,1678130024,,,,,,,,,
1678130037,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000030/7,1678130026,,,,,,,,,
1678130038,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000031/7,1678130028,,,,,,,,,
1678130039,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000032/7,1678130030,,,,,,,,,
1678130040,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000033/7,1678130016,,,,,,,,,
1678130041,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000034/7,1678130018,,,,,,,,,
1678130042,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000035/7,1678130020,,,,,,,,,
1678130043,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000036/7,1678130022,,,,,,,,,
1678130044,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000037/7,1678130024,,,,,,,,,
1678130045,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000038/7,1678130026,,,,,,,,,
1678130046,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000039/7,1678130028,,,,,,,,,
1678130047,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000040/7,1678130030,,,,,,,,,
1678130048,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000041/7,1678130016,,,,,,,,,
1678130049,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000042/7,1678130018,,,,,,,,,
1678130050,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000043/7,1678130020,,,,,,,,,
1678130051,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000044/7,1678130022,,,,,,,,,
1678130052,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000045/7,1678130024,,,,,,,,,
1678130053,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000046/7,1678130026,,,,,,,,,
1678130054,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000047/7,1678130028,,,,,,,,,
1678130055,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000048/7,1678130030,,,,,,,,,
1678130056,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000049/7,1678130016,,,,,,,,,
1678130057,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000050/7,1678130018,,,,,,,,,
1678130058,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000051/7,1678130020,,,,,,,,,
1678130059,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000052/7,1678130022,,,,,,,,,
1678130060,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000053/7,1678130024,,,,,,,,,
1678130061,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000054/7,1678130026,,,,,,,,,
1678130062,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000055/7,1678130028,,,,,,,,,
1678130063,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000056/7,1678130030,,,,,,,,,
1678130064,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000057/7,1678130016,,,,,,,,,
1678130065,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000058/7,1678130018,,,,,,,,,
1678130066,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000059/7,1678130020,,,,,,,,,
1678130067,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000060/7,1678130022,,,,,,,,,
1678130068,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000061/7,1678130024,,,,,,,,,
1678130069,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000062/7,1678130026,,,,,,,,,
1678130070,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000063/7,1678130028,,,,,,,,,
1678130071,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000064/7,1678130030,,,,,,,,,
1678130072,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000065/7,1678130016,,,,,,,,,
1678130073,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000066/7,1678130018,,,,,,,,,
1678130074,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000067/7,1678130020,,,,,,,,,
1678130075,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000068/7,1678130022,,,,,,,,,
1678130076,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000069/7,1678130024,,,,,,,,,
1678130077,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000070/7,1678130026,,,,,,,,,
1678130078,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000071/7,1678130028,,,,,,,,,
1678130079,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000072/7,1678130030,,,,,,,,,
1678130080,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000073/7,1678130016,,,,,,,,,
1678130081,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000074/7,1678130018,,,,,,,,,
1678130082,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000075/7,1678130020,,,,,,,,,
1678130083,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000076/7,1678130022,,,,,,,,,
1678130084,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000077/7,1678130024,,,,,,,,,
1678130085,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000078/7,1678130026,,,,,,,,,
1678130086,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000079/7,1678130028,,,,,,,,,
1678130087,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000080/7,1678130030,,,,,,,,,
1678130088,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000081/7,1678130016,,,,,,,,,
1678130089,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000082/7,1678130018,,,,,,,,,
1678130090,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000083/7,1678130020,,,,,,,,,
1678130091,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000084/7,1678130022,,,,,,,,,
1678130092,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000085/7,1678130024,,,,,,,,,
1678130093,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000086/7,1678130026,,,,,,,,,
1678130094,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000087/7,1678130028,,,,,,,,,
1678130095,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000088/7,1678130030,,,,,,,,,
1678130096,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000089/7,1678130016,,,,,,,,,
1678130097,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000090/7,1678130018,,,,,,,,,
1678130098,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000091/7,1678130020,,,,,,,,,
1678130099,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000092/7,1678130022,,,,,,,,,
1678130100,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000093/7,1678130024,,,,,,,,,
1678130101,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000094/7,1678130028,,,,,,,,,
1678130102,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000095/7,1678130030,,,,,,,,,
1678130103,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000096/7,1678130016,,,,,,,,,
1678130104,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000097/7,1678130018,,,,,,,,,
1678130105,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000098/7,1678130020,,,,,,,,,
1678130106,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000099/7,1678130022,,,,,,,,,
1678130107,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000100/7,1678130024,,,,,,,,,
1678130108,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130109,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130110,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130111,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130112,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130113,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130114,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130115,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130116,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130117,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130118,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130119,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130120,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130121,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130122,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130123,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130124,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130125,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130126,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130127,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130128,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130129,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130130,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130131,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130132,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130133,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130134,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130135,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130136,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130137,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130138,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130139,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130140,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130141,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130142,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130143,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130144,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130145,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130146,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130147,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130148,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130149,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130150,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130151,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130152,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130153,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130154,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130155,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130156,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130157,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130158,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130159,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130160,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130161,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130162,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130163,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130164,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130165,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130166,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130167,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130168,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130169,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130170,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130171,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130172,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130173,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130174,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130175,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130176,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130177,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130178,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130179,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130180,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130181,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130182,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130183,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130184,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130185,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130186,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130187,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130188,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130189,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130190,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130191,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130192,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130193,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130194,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130195,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130196,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130197,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130198,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130199,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130200,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130201,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130202,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130203,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130204,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130205,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130206,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130207,setentry,,,,AAAA1111,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130208,exitscan,,,,aaaa1111/7,a1111111/7,,,,,,,,,,,[00000001/7;00000002/7;00000003/7;00000004/7;00000005/7;00000006/7;00000007/7;00000008/7;00000009/7;00000010/7;00000011/7;00000012/7;00000013/7;00000014/7;00000015/7;00000016/7;00000017/7;00000018/7;00000019/7;00000020/7;00000021/7;00000022/7;00000023/7;00000024/7;00000025/7;00000026/7;00000027/7;00000028/7;00000029/7;00000030/7;00000031/7;00000032/7;00000033/7;00000034/7;00000035/7;00000036/7;00000037/7;00000038/7;00000039/7;00000040/7;00000041/7;00000042/7;00000043/7;00000044/7;00000045/7;00000046/7;00000047/7;00000048/7;00000049/7;00000050/7;00000051/7;00000052/7;00000053/7;00000054/7;00000055/7;00000056/7;00000057/7;00000058/7;00000059/7;00000060/7;00000061/7;00000062/7;00000063/7;00000064/7;00000065/7;00000066/7;00000067/7;00000068/7;00000069/7;00000070/7;00000071/7;00000072/7;00000073/7;00000074/7;00000075/7;00000076/7;00000077/7;00000078/7;00000079/7;00000080/7;00000081/7;00000082/7;00000083/7;00000084/7;00000085/7;00000086/7;00000087/7;00000088/7;00000089/7;00000090/7;00000091/7;00000092/7;00000093/7;00000094/7;00000095/7;00000096/7;00000097/7;00000098/7;00000099/7;00000100/7],,transporter1,
1678130209,enterscan,,,,aaaa3333/7,a1111111/7,,,,,,,,,,,[00000001/7;00000002/7;00000003/7;00000004/7;00000005/7;00000006/7;00000007/7;00000008/7;00000009/7;00000010/7;00000011/7;00000012/7;00000013/7;00000014/7;00000015/7;00000016/7;00000017/7;00000018/7;00000019/7;00000020/7;00000021/7;00000022/7;00000023/7;00000024/7;00000025/7;00000026/7;00000027/7;00000028/7;00000029/7;00000030/7;00000031/7;00000032/7;00000033/7;00000034/7;00000035/7;00000036/7;00000037/7;00000038/7;00000039/7;00000040/7;00000041/7;00000042/7;00000043/7;00000044/7;00000045/7;00000046/7;00000047/7;00000048/7;00000049/7;00000050/7;00000051/7;00000052/7;00000053/7;00000054/7;00000055/7;00000056/7;00000057/7;00000058/7;00000059/7;00000060/7;00000061/7;00000062/7;00000063/7;00000064/7;00000065/7;00000066/7;00000067/7;00000068/7;00000069/7;00000070/7;00000071/7;00000072/7;00000073/7;00000074/7;00000075/7;00000076/7;00000077/7;00000078/7;00000079/7;00000080/7;00000081/7;00000082/7;00000083/7;00000084/7;00000085/7;00000086/7;00000087/7;00000088/7;00000089/7;00000090/7;00000091/7;00000092/7;00000093/7;00000094/7;00000095/7;00000096/7;00000097/7;00000098/7;00000099/7;00000100/7],,fisherman1,
1678130210,setentry,,,,AAAA3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130211,setentry,,,,AAAA3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130212,setentry,,,,AAAA3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130213,setentry,,,,AAAA3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130214,setentry,,,,AAAA3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130215,setentry,,,,AAAA3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130216,setentry,,,,AAAA3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130217,setentry,,,,AAAA3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130218,setentry,,,,AAAA3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130219,setentry,,,,AAAA3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130220,setentry,,,,AAAA3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130221,setentry,,,,AAAA3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130222,setentry,,,,AAAA3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130223,setentry,,,,AAAA3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130224,setentry,,,,AAAA3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130225,setentry,,,,AAAA3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130226,setentry,,,,AAAA3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130227,setentry,,,,AAAA3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130228,setentry,,,,AAAA3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130229,setentry,,,,AAAA3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130230,setentry,,,,AAAA3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130231,setentry,,,,AAAA3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130232,setentry,,,,AAAA3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130233,setentry,,,,AAAA3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130234,setentry,,,,AAAA3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130235,setentry,,,,AAAA3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130236,setentry,,,,AAAA3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130237,setentry,,,,AAAA3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130238,setentry,,,,AAAA3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678130239,setentry,,,,AAAA3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
