timestamp,action,name,type,receiversSig,receiverSignature,logtekSignature,sensors,fishingDate,weight,productRFID,ownershipTimestamp,transmitterSig,temperature,humidity,ammoniaConcentration,dissolvedOxygen,scannedProductRFIDs,certification,participant,
1678130018,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130020,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130022,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130024,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130026,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130028,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130030,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130032,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130034,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130036,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130038,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130040,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130042,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130044,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130046,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130048,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130050,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130052,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130054,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130056,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130058,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130060,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130062,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130064,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130066,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130068,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130070,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130072,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130074,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130076,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130078,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130080,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130082,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130084,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130086,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130088,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130090,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130092,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130094,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130096,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130098,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130100,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130102,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130104,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130106,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130108,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130110,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130112,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130114,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130116,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130118,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130120,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130122,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130124,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130126,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130128,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130130,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130132,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130134,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130136,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130138,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130140,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130142,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130144,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130146,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130148,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130150,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130152,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130154,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130156,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130158,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130160,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130162,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130164,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130166,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130168,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130170,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130172,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130174,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130176,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130178,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130180,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130182,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130184,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130186,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130188,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130190,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130192,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130194,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130196,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130198,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130200,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130202,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130204,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130206,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130208,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130210,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130212,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130214,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130216,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130218,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130220,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130222,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130224,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130226,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130228,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130230,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130232,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130234,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130236,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130238,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130240,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130242,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130244,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130246,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130248,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130250,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130252,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130254,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130256,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130258,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130260,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130262,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130264,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130266,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130268,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130270,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130272,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130274,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130276,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130278,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130280,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130282,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130284,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130286,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130288,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130290,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130292,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130294,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130296,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130298,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130300,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130302,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130304,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130306,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130308,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130310,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130312,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130314,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130316,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130318,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130320,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130322,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130324,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130326,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130328,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130330,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130332,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130334,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130336,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130338,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130340,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130342,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130344,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130346,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130348,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130350,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130352,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130354,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130356,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130358,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130360,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130362,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130364,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130366,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130368,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130370,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130372,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130374,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130376,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130378,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130380,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130382,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130384,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130386,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130388,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130390,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130392,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130394,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130396,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130398,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130400,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130402,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130404,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130406,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130408,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130410,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130412,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130414,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130416,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130418,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130420,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130422,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130424,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130426,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130428,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130430,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130432,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130434,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130436,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130438,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130440,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130442,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130444,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130446,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130448,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130450,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130452,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130454,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130456,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130458,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130460,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130462,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130464,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130466,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130468,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130470,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130472,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130474,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130476,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130478,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130480,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130482,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130484,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130486,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130488,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130490,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130492,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130494,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130496,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130498,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130500,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130502,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130504,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130506,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130508,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
