timestamp,action,name,type,receiversSig,receiverSignature,logtekSignature,sensors,fishingDate,weight,productRFID,ownershipTimestamp,transmitterSig,temperature,humidity,ammoniaConcentration,dissolvedOxygen,scannedProductRFIDs,certification,participant,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000011/7,1678130020,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000012/7,1678130022,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000013/7,1678130024,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000014/7,1678130026,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000015/7,1678130028,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000016/7,1678130030,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000017/7,1678130016,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000018/7,1678130018,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000019/7,1678130020,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000020/7,1678130022,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000021/7,1678130024,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000022/7,1678130026,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000023/7,1678130028,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000024/7,1678130030,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000025/7,1678130016,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000026/7,1678130018,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000027/7,1678130020,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000028/7,1678130022,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000029/7,1678130024,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000030/7,1678130026,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000031/7,1678130028,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000032/7,1678130030,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000033/7,1678130016,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000034/7,1678130018,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000035/7,1678130020,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000036/7,1678130022,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000037/7,1678130024,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000038/7,1678130026,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000039/7,1678130028,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000040/7,1678130030,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000041/7,1678130016,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000042/7,1678130018,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000043/7,1678130020,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000044/7,1678130022,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000045/7,1678130024,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000046/7,1678130026,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000047/7,1678130028,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000048/7,1678130030,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000049/7,1678130016,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000050/7,1678130018,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000051/7,1678130020,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000052/7,1678130022,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000053/7,1678130024,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000054/7,1678130026,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000055/7,1678130028,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000056/7,1678130030,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000057/7,1678130016,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000058/7,1678130018,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000059/7,1678130020,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000060/7,1678130022,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000061/7,1678130024,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000062/7,1678130026,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000063/7,1678130028,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000064/7,1678130030,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000065/7,1678130016,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000066/7,1678130018,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000067/7,1678130020,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000068/7,1678130022,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000069/7,1678130024,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000070/7,1678130026,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000071/7,1678130028,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000072/7,1678130030,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000073/7,1678130016,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000074/7,1678130018,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000075/7,1678130020,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000076/7,1678130022,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000077/7,1678130024,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000078/7,1678130026,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000079/7,1678130028,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000080/7,1678130030,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000081/7,1678130016,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000082/7,1678130018,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000083/7,1678130020,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000084/7,1678130022,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000085/7,1678130024,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000086/7,1678130026,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000087/7,1678130028,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000088/7,1678130030,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000089/7,1678130016,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000090/7,1678130018,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000091/7,1678130020,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000092/7,1678130022,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000093/7,1678130024,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000094/7,1678130026,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000095/7,1678130028,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000096/7,1678130030,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000097/7,1678130016,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000098/7,1678130018,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000099/7,1678130020,,,,,,,,,
1678130008,addproduct,,,,aaaa1111/7,a1111111/7,,,,00000100/7,1678130022,,,,,,,,,
1678130009,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130010,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130011,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130012,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130013,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130014,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130015,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130016,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130017,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130018,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130019,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130020,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130021,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130022,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130023,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130024,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130025,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130026,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130027,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130028,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130029,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130030,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130031,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130032,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130033,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130034,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130035,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130036,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130037,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130038,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130039,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130040,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130041,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130042,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130043,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130044,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130045,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130046,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130047,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130048,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130049,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130050,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130051,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130052,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130053,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130054,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130055,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130056,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130057,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130058,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130059,exitscan,,,,aaaa1111/7,a1111111/7,,,,,,,,,,,[00000001/7;00000002/7;00000003/7;00000004/7;00000005/7;00000006/7;00000007/7;00000008/7;00000009/7;00000010/7;00000011/7;00000012/7;00000013/7;00000014/7;00000015/7;00000016/7;00000017/7;00000018/7;00000019/7;00000020/7;00000021/7;00000022/7;00000023/7;00000024/7;00000025/7;00000026/7;00000027/7;00000028/7;00000029/7;00000030/7;00000031/7;00000032/7;00000033/7;00000034/7;00000035/7;00000036/7;00000037/7;00000038/7;00000039/7;00000040/7;00000041/7;00000042/7;00000043/7;00000044/7;00000045/7;00000046/7;00000047/7;00000048/7;00000049/7;00000050/7;00000051/7;00000052/7;00000053/7;00000054/7;00000055/7;00000056/7;00000057/7;00000058/7;00000059/7;00000060/7;00000061/7;00000062/7;00000063/7;00000064/7;00000065/7;00000066/7;00000067/7;00000068/7;00000069/7;00000070/7;00000071/7;00000072/7;00000073/7;00000074/7;00000075/7;00000076/7;00000077/7;00000078/7;00000079/7;00000080/7;00000081/7;00000082/7;00000083/7;00000084/7;00000085/7;00000086/7;00000087/7;00000088/7;00000089/7;00000090/7;00000091/7;00000092/7;00000093/7;00000094/7;00000095/7;00000096/7;00000097/7;00000098/7;00000099/7;00000100/7],,transporter1,
1678130060,enterscan,,,,aaaa3333/7,a1111111/7,,,,,,,,,,,[00000001/7;00000002/7;00000003/7;00000004/7;00000005/7;00000006/7;00000007/7;00000008/7;00000009/7;00000010/7;00000011/7;00000012/7;00000013/7;00000014/7;00000015/7;00000016/7;00000017/7;00000018/7;00000019/7;00000020/7;00000021/7;00000022/7;00000023/7;00000024/7;00000025/7;00000026/7;00000027/7;00000028/7;00000029/7;00000030/7;00000031/7;00000032/7;00000033/7;00000034/7;00000035/7;00000036/7;00000037/7;00000038/7;00000039/7;00000040/7;00000041/7;00000042/7;00000043/7;00000044/7;00000045/7;00000046/7;00000047/7;00000048/7;00000049/7;00000050/7;00000051/7;00000052/7;00000053/7;00000054/7;00000055/7;00000056/7;00000057/7;00000058/7;00000059/7;00000060/7;00000061/7;00000062/7;00000063/7;00000064/7;00000065/7;00000066/7;00000067/7;00000068/7;00000069/7;00000070/7;00000071/7;00000072/7;00000073/7;00000074/7;00000075/7;00000076/7;00000077/7;00000078/7;00000079/7;00000080/7;00000081/7;00000082/7;00000083/7;00000084/7;00000085/7;00000086/7;00000087/7;00000088/7;00000089/7;00000090/7;00000091/7;00000092/7;00000093/7;00000094/7;00000095/7;00000096/7;00000097/7;00000098/7;00000099/7;00000100/7],,fisherman1,
1678130061,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130062,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130063,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130064,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130065,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130066,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130067,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130068,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130069,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130070,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130071,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130072,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130073,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130074,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130075,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130076,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130077,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130078,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130079,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130080,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130081,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130082,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130083,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130084,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130085,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130086,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130087,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130088,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130089,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130090,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130091,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130092,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130093,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130094,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130095,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130096,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130097,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130098,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130099,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130100,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130101,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130102,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130103,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130104,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130105,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130106,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130107,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130108,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130109,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130110,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130111,exitscan,,,,aaaa3333/7,a1111111/7,,,,,,,,,,,[00000001/7;00000002/7;00000003/7;00000004/7;00000005/7;00000006/7;00000007/7;00000008/7;00000009/7;00000010/7;00000011/7;00000012/7;00000013/7;00000014/7;00000015/7;00000016/7;00000017/7;00000018/7;00000019/7;00000020/7;00000021/7;00000022/7;00000023/7;00000024/7;00000025/7;00000026/7;00000027/7;00000028/7;00000029/7;00000030/7;00000031/7;00000032/7;00000033/7;00000034/7;00000035/7;00000036/7;00000037/7;00000038/7;00000039/7;00000040/7;00000041/7;00000042/7;00000043/7;00000044/7;00000045/7;00000046/7;00000047/7;00000048/7;00000049/7;00000050/7;00000051/7;00000052/7;00000053/7;00000054/7;00000055/7;00000056/7;00000057/7;00000058/7;00000059/7;00000060/7;00000061/7;00000062/7;00000063/7;00000064/7;00000065/7;00000066/7;00000067/7;00000068/7;00000069/7;00000070/7;00000071/7;00000072/7;00000073/7;00000074/7;00000075/7;00000076/7;00000077/7;00000078/7;00000079/7;00000080/7;00000081/7;00000082/7;00000083/7;00000084/7;00000085/7;00000086/7;00000087/7;00000088/7;00000089/7;00000090/7;00000091/7;00000092/7;00000093/7;00000094/7;00000095/7;00000096/7;00000097/7;00000098/7;00000099/7;00000100/7],,transforment,
1678130112,enterscan,,,,bbbb3333/7,a1111111/7,,,,,,,,,,,[00000001/7;00000002/7;00000003/7;00000004/7;00000005/7;00000006/7;00000007/7;00000008/7;00000009/7;00000010/7;00000011/7;00000012/7;00000013/7;00000014/7;00000015/7;00000016/7;00000017/7;00000018/7;00000019/7;00000020/7;00000021/7;00000022/7;00000023/7;00000024/7;00000025/7;00000026/7;00000027/7;00000028/7;00000029/7;00000030/7;00000031/7;00000032/7;00000033/7;00000034/7;00000035/7;00000036/7;00000037/7;00000038/7;00000039/7;00000040/7;00000041/7;00000042/7;00000043/7;00000044/7;00000045/7;00000046/7;00000047/7;00000048/7;00000049/7;00000050/7;00000051/7;00000052/7;00000053/7;00000054/7;00000055/7;00000056/7;00000057/7;00000058/7;00000059/7;00000060/7;00000061/7;00000062/7;00000063/7;00000064/7;00000065/7;00000066/7;00000067/7;00000068/7;00000069/7;00000070/7;00000071/7;00000072/7;00000073/7;00000074/7;00000075/7;00000076/7;00000077/7;00000078/7;00000079/7;00000080/7;00000081/7;00000082/7;00000083/7;00000084/7;00000085/7;00000086/7;00000087/7;00000088/7;00000089/7;00000090/7;00000091/7;00000092/7;00000093/7;00000094/7;00000095/7;00000096/7;00000097/7;00000098/7;00000099/7;00000100/7],,transporter1,
1678130113,associate,,,,bbbb3333/7,a2222222/7,,,,00000001/7,1678130100,,,,,,,,,
1678130114,associate,,,,bbbb3333/7,a2222222/7,,,,00000002/7,1678130105,,,,,,,,,
1678130115,associate,,,,bbbb3333/7,a2222222/7,,,,00000003/7,1678130110,,,,,,,,,
1678130116,associate,,,,bbbb3333/7,a2222222/7,,,,00000004/7,1678130115,,,,,,,,,
1678130117,associate,,,,bbbb3333/7,a2222222/7,,,,00000005/7,1678130100,,,,,,,,,
1678130118,associate,,,,bbbb3333/7,a2222222/7,,,,00000006/7,1678130105,,,,,,,,,
