timestamp,action,name,type,receiversSig,receiverSignature,logtekSignature,sensors,fishingDate,weight,productRFID,ownershipTimestamp,transmitterSig,temperature,humidity,ammoniaConcentration,dissolvedOxygen,scannedProductRFIDs,certification,participant,
1678130076,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130136,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130196,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130256,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130316,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130376,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130436,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130496,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130556,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130616,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130676,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130736,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678130796,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130856,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130916,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678130976,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678131036,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678131096,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678131156,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678131216,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678131276,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678131336,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678131396,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678131456,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678131516,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678131576,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678131636,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678131696,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678131756,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678131816,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678131876,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678131936,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678131996,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678132056,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678132116,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678132176,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678132236,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678132296,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678132356,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678132416,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678132476,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678132536,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678132596,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678132656,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678132716,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678132776,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678132836,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678132896,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678132956,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678133016,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678133076,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678133136,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678133196,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678133256,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678133316,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678133376,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678133436,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678133496,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678133556,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678133616,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678133676,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678133736,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678133796,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678133856,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678133916,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678133976,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678134036,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678134096,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678134156,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678134216,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678134276,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678134336,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678134396,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678134456,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678134516,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678134576,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678134636,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678134696,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678134756,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678134816,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678134876,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678134936,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678134996,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678135056,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678135116,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678135176,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678135236,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678135296,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678135356,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678135416,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678135476,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678135536,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678135596,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678135656,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678135716,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678135776,setentry,,,,AAAA1111,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678135836,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678135896,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678135956,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678136016,setentry,,,,AAAA1111,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678136017,exitscan,,,,aaaa1111/7,a1111111/7,,,,,,,,,,,[b1111111/7;b2222222/7;b3333333/7;b4444444/7],,transporter1,
1678136018,exitscan,,,,aaaa1111/7,a3333333/7,,,,,,,,,,,[c1111111/7;c2222222/7;c3333333/7;c4444444/7],,transporter1,
1678136019,enterscan,,,,aaaa3333/7,a1111111/7,,,,,,,,,,,[b1111111/7;b2222222/7;b3333333/7;b4444444/7],,fisherman1,
1678136020,enterscan,,,,aaaa3333/7,a3333333/7,,,,,,,,,,,[c1111111/7;c2222222/7;c3333333/7;c4444444/7],,fisherman1,
1678136080,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678136140,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678136200,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678136260,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678136320,setentry,,,,AAAA3333,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678136380,setentry,,,,AAAA3333,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678136440,setentry,,,,AAAA3333,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678136500,setentry,,,,AAAA3333,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678136560,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678136620,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678136680,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678136740,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678136800,setentry,,,,AAAA3333,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678136860,setentry,,,,AAAA3333,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678136920,setentry,,,,AAAA3333,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678136980,setentry,,,,AAAA3333,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678137040,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678137100,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678137160,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678137220,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678137280,setentry,,,,AAAA3333,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678137340,setentry,,,,AAAA3333,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678137400,setentry,,,,AAAA3333,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678137460,setentry,,,,AAAA3333,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678137520,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678137580,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678137640,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678137700,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678137760,setentry,,,,AAAA3333,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678137820,setentry,,,,AAAA3333,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678137880,setentry,,,,AAAA3333,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678137940,setentry,,,,AAAA3333,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678138000,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678138060,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678138120,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678138180,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678138240,setentry,,,,AAAA3333,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678138300,setentry,,,,AAAA3333,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678138360,setentry,,,,AAAA3333,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678138420,setentry,,,,AAAA3333,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678138480,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678138540,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678138600,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678138660,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678138720,setentry,,,,AAAA3333,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678138780,setentry,,,,AAAA3333,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678138840,setentry,,,,AAAA3333,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678138900,setentry,,,,AAAA3333,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678138960,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678139020,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678139080,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678139140,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678139200,setentry,,,,AAAA3333,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678139260,setentry,,,,AAAA3333,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678139320,setentry,,,,AAAA3333,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678139380,setentry,,,,AAAA3333,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678139440,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678139500,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678139560,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678139620,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678139680,setentry,,,,AAAA3333,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678139740,setentry,,,,AAAA3333,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678139800,setentry,,,,AAAA3333,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678139860,setentry,,,,AAAA3333,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678139920,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678139980,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678140040,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678140100,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678140160,setentry,,,,AAAA3333,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678140220,setentry,,,,AAAA3333,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678140280,setentry,,,,AAAA3333,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678140340,setentry,,,,AAAA3333,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678140400,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678140460,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678140520,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678140580,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678140640,setentry,,,,AAAA3333,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678140700,setentry,,,,AAAA3333,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678140760,setentry,,,,AAAA3333,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678140820,setentry,,,,AAAA3333,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678140880,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678140940,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678141000,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678141060,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678141120,setentry,,,,AAAA3333,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678141180,setentry,,,,AAAA3333,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678141240,setentry,,,,AAAA3333,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678141300,setentry,,,,AAAA3333,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678141360,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678141420,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678141480,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678141540,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678141600,setentry,,,,AAAA3333,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678141660,setentry,,,,AAAA3333,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678141720,setentry,,,,AAAA3333,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678141780,setentry,,,,AAAA3333,,,,,,,CCCC3333,10.5,75.0,1.2,6.8,,,,
1678141840,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678141900,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678141960,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678142020,setentry,,,,AAAA3333,,,,,,,CCCC1111,10.5,75.0,1.2,6.8,,,,
1678142021,exitscan,,,,aaaa3333/7,a1111111/7,,,,,,,,,,,[b1111111/7;b2222222/7;b3333333/7;b4444444/7],,transforment,
1678142022,exitscan,,,,aaaa3333/7,a3333333/7,,,,,,,,,,,[c1111111/7;c2222222/7;c3333333/7;c4444444/7],,transforment,
1678142023,enterscan,,,,bbbb3333/7,a1111111/7,,,,,,,,,,,[b1111111/7;b2222222/7;b3333333/7;b4444444/7],,transporter1,
1678142024,rejectscan,,,,bbbb3333/7,a3333333/7,,,,,,,,,,,[c1111111/7;c2222222/7;c3333333/7;c4444444/7],,transporter1,
1678142025,associate,,,,bbbb3333/7,a2222222/7,,,,b1111111/7,1678130100,,,,,,,,,
1678142026,associate,,,,bbbb3333/7,a2222222/7,,,,b2222222/7,1678130105,,,,,,,,,
1678142027,associate,,,,bbbb3333/7,a2222222/7,,,,b3333333/7,1678130110,,,,,,,,,
1678142028,associate,,,,bbbb3333/7,a2222222/7,,,,b4444444/7,1678130115,,,,,,,,,
1678142088,setentry,,,,BBBB3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678142148,setentry,,,,BBBB3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678142208,setentry,,,,BBBB3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678142268,setentry,,,,BBBB3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678142328,setentry,,,,BBBB3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678142388,setentry,,,,BBBB3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678142448,setentry,,,,BBBB3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678142508,setentry,,,,BBBB3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678142568,setentry,,,,BBBB3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678142628,setentry,,,,BBBB3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678142688,setentry,,,,BBBB3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678142748,setentry,,,,BBBB3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678142808,setentry,,,,BBBB3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678142868,setentry,,,,BBBB3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678142928,setentry,,,,BBBB3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678142988,setentry,,,,BBBB3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678143048,setentry,,,,BBBB3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678143108,setentry,,,,BBBB3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678143168,setentry,,,,BBBB3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678143228,setentry,,,,BBBB3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678143288,setentry,,,,BBBB3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678143348,setentry,,,,BBBB3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678143408,setentry,,,,BBBB3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678143468,setentry,,,,BBBB3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678143528,setentry,,,,BBBB3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678143588,setentry,,,,BBBB3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678143648,setentry,,,,BBBB3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678143708,setentry,,,,BBBB3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678143768,setentry,,,,BBBB3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678143828,setentry,,,,BBBB3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
1678143888,setentry,,,,BBBB3333,,,,,,,DDDD3333,10.5,75.0,1.2,6.8,,,,
